race_id,venue,distance,track_type,condition,straight_length,day_bias,horse_num,horse_name,waku,sex,age,jockey,trainer,running_style,weight_carry,horse_weight,weight_diff,prev_rank,rest_weeks,popularity,odds,finish_rank,time_sec,agari_3f,corner_pos,race_date,race_class,class_level
9075,新潟,1400,芝,良,長い,フラット,10,リラベガ,5,牝,3,丸山,美浦 岩戸,追い込み,53.0,432,-2,0,0,12,42.8,8,80.7,33.7,15.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,3,クリールスル,2,牝,4,菊沢,美浦 矢野,先行,56.0,472,8,0,0,8,19.6,9,80.8,34.6,3.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,8,ウインロゼライト,4,牝,4,木幡巧,美浦 矢嶋,差し,56.0,428,-7,0,0,15,135.3,10,80.8,34.2,11.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,15,タイセイフレッサ,8,牝,3,斎藤,美浦 斎藤誠,差し,53.0,472,-2,0,0,2,4.4,11,80.8,34.3,9.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,6,ショウナンマリーナ,3,牝,4,石橋脩,美浦 森一,先行,56.0,438,2,0,0,16,182.6,12,80.9,34.5,8.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,14,テンハートビート,7,牝,3,杉原,美浦 西田,先行,53.0,464,10,0,0,14,86.1,13,81.0,34.8,6.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,16,ブルバンビーナ,8,牝,4,石田,美浦 尾形,追い込み,53.0,406,0,0,0,17,301.2,14,81.1,34.2,13.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,11,ガラク,6,牝,4,田辺,美浦 伊坂,追い込み,56.0,440,0,0,0,5,10.8,15,81.3,33.7,17.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,2,リラ,1,牝,3,戸崎圭,美浦 蛯名正,逃げ,53.0,418,-8,0,0,1,3.6,16,81.3,35.4,2.0,2026-07-25,未勝利,0.0
9075,新潟,1400,芝,良,長い,フラット,1,ミスバレンシア,1,牝,3,今村,美浦 武井,逃げ,51.0,478,-2,0,0,9,20.8,17,81.6,36.0,1.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,10,プレスバーン,7,牝,3,川田,栗東 石坂,逃げ,55.0,452,12,0,0,1,2.6,1,120.9,33.8,2.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,6,コスモフィレンツェ,5,牡,3,幸,栗東 北出,逃げ,57.0,482,-8,0,0,2,3.3,2,121.0,34.0,1.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,12,フィンガーレイクス,8,牡,3,富田,栗東 藤原,先行,57.0,512,10,0,0,4,8.9,3,121.1,33.6,6.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,2,レッドブライトン,2,牡,3,西村淳,栗東 奥村豊,先行,57.0,470,4,0,0,3,3.5,4,121.2,33.9,4.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,5,スマートエラン,5,牡,3,コレッ,栗東 池江,差し,57.0,470,8,0,0,5,11.2,5,121.4,33.8,6.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,3,チュオンソン,3,牡,3,酒井,栗東 昆,差し,57.0,462,2,0,0,7,46.9,6,121.4,33.6,8.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,11,ラピス,8,牝,3,Ｍデム,栗東 安田,追い込み,55.0,432,-2,0,0,6,34.5,7,121.8,33.4,12.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,8,アメジストブリエ,6,牝,3,高倉,栗東 武英,逃げ,55.0,430,-4,0,0,11,156.1,8,121.8,34.6,3.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,1,デルマトカチ,1,牝,3,国分優,栗東 畑端,差し,55.0,490,0,0,0,10,140.4,9,121.9,34.1,8.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,9,プロットシッケンズ,7,牡,3,田山,栗東 岡田,追い込み,56.0,482,-2,0,0,8,57.0,10,122.0,33.9,11.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,4,シンゼンイセ,4,牡,3,団野,栗東 荒川,追い込み,57.0,446,2,0,0,12,247.2,11,122.3,34.3,10.0,2026-07-25,未勝利,0.0
9078,中京,2000,芝,良,普通,フラット,7,マサハヤルージュ,6,牝,3,吉村,栗東 千田,先行,55.0,430,2,0,0,9,94.4,12,122.8,35.5,4.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,8,ナウオアネヴァー,4,牡,3,岩田望,栗東 寺島,逃げ,57.0,500,0,0,0,1,3.1,1,116.3,39.6,1.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,14,タロ,7,牡,3,田山,栗東 新谷,逃げ,56.0,478,4,0,0,3,5.0,2,116.3,39.2,4.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,9,マーゴットショット,5,牡,3,秋山稔,栗東 小林,差し,57.0,450,-6,0,0,15,224.7,3,116.3,38.4,10.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,16,アスクハッピーマン,8,牡,3,坂井,栗東 矢作,逃げ,57.0,480,-2,0,0,2,4.8,4,116.4,39.5,2.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,11,ボクサークラブ,6,牡,3,松山,栗東 杉山佳,先行,57.0,488,-2,0,0,7,18.0,5,116.5,39.3,5.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,6,ロードファイター,3,牡,3,団野,栗東 東田,先行,57.0,474,4,0,0,9,35.6,6,116.6,39.2,7.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,13,ジャスティンレビン,7,牡,3,コレッ,栗東 吉岡,先行,57.0,524,10,0,0,5,8.1,7,116.6,39.2,7.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,2,ベルアズーロ,1,牡,3,吉村,栗東 西村,逃げ,57.0,546,2,0,0,4,5.3,8,117.3,40.3,2.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,5,テイクザスローン,3,牡,3,高倉,栗東 武英,追い込み,57.0,468,-4,0,0,13,165.8,9,117.7,39.3,15.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,3,ヴァンドゥーヴル,2,牡,3,西村淳,栗東 石坂,追い込み,57.0,472,0,0,0,6,16.9,10,117.8,39.5,13.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,10,ワイドヴィンクルム,5,セ,3,城戸,栗東 奥村豊,追い込み,57.0,536,0,0,0,12,148.5,11,118.7,40.7,13.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,15,コーディアリティ,8,牡,3,西塚,栗東 牧浦,先行,57.0,532,0,0,0,10,84.1,12,118.7,41.5,5.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,4,テリコス,2,牡,3,川端,栗東 四位,差し,54.0,502,-6,0,0,8,32.5,13,118.8,41.4,7.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,1,ヨシノサンキュー,1,牡,3,柴田裕,栗東 中竹,追い込み,55.0,528,38,0,0,14,200.0,14,119.3,40.6,16.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,7,グランピアン,4,牝,3,幸,栗東 森田,差し,55.0,468,-4,0,0,16,246.7,15,121.8,44.1,12.0,2026-07-25,未勝利,0.0
9079,中京,1800,ダート,良,普通,フラット,12,アステリアート,6,牡,3,富田,栗東 高橋忠,差し,57.0,468,-10,0,0,11,137.3,16,122.2,45.1,10.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,12,ファルカータ,6,牝,3,坂井,栗東 友道,逃げ,55.0,466,18,0,0,1,2.0,1,92.5,33.9,1.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,3,イルミナジーティー,2,牝,3,吉村,栗東 西園翔,先行,55.0,438,2,0,0,7,53.1,2,93.0,34.0,5.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,4,ペガサスジルシ,2,牝,3,西村淳,栗東 新谷,逃げ,55.0,426,0,0,0,5,11.1,3,93.1,34.3,3.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,11,セルヴァジオ,6,牝,3,富田,栗東 上村,逃げ,55.0,442,2,0,0,2,4.4,4,93.1,34.2,3.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,7,ラヴエナストロ,4,牝,3,永島,栗東 石坂,追い込み,53.0,424,38,0,0,15,293.3,5,93.5,33.7,13.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,16,ダーコ,8,牝,3,田山,栗東 長谷川,差し,54.0,452,0,0,0,8,71.4,6,93.5,33.9,11.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,8,リアライズアリス,4,牝,3,松若,栗東 杉山晴,先行,55.0,448,2,0,0,4,9.6,7,93.6,34.6,5.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,13,トレッチェ,7,牝,3,幸,栗東 渡辺,逃げ,55.0,464,18,0,0,12,102.5,8,93.6,34.9,2.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,9,セイロンブリーズ,5,牝,3,コレッ,栗東 杉山晴,先行,55.0,432,0,0,0,6,47.9,9,93.6,34.3,8.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,5,セコンドトゥベスト,3,牝,3,岩田望,栗東 上村,差し,55.0,426,-4,0,0,3,4.5,10,93.9,34.6,8.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,2,ワンダーヴァレル,1,牝,3,高倉,栗東 杉山晴,追い込み,55.0,448,0,0,0,9,74.2,11,94.1,34.0,14.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,10,ノーブルクインダム,5,牝,3,国分恭,栗東 宮本,先行,55.0,472,0,0,0,13,106.4,12,94.2,35.1,5.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,6,スレイクイーン,3,牝,3,西塚,栗東 吉岡,追い込み,55.0,438,0,0,0,11,89.4,13,94.3,34.2,14.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,15,マルモリキャスター,8,牝,3,泉谷,栗東 大橋,差し,55.0,496,10,0,0,10,88.1,14,94.3,34.9,10.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,14,ヒーナシャム,7,牝,3,酒井,栗東 橋口,差し,55.0,432,8,0,0,16,393.8,15,94.4,34.8,11.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,1,インヴァイト,1,牝,3,加藤,栗東 杉山晴,追い込み,55.0,458,0,0,0,14,251.6,16,94.6,34.3,16.0,2026-07-25,未勝利,0.0
9081,中京,1400,ダート,良,普通,フラット,12,エブリーポッシブル,6,牝,3,岩田望,栗東 新谷,先行,53.0,458,14,0,0,2,4.6,1,83.8,36.9,6.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,13,ヘリテージブルーム,7,牡,3,松山,美浦 伊藤圭,逃げ,55.0,454,0,0,0,4,7.9,2,84.2,38.0,2.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,14,ザックザク,7,牡,4,西村淳,栗東 渡辺,先行,58.0,528,16,0,0,8,31.4,3,84.4,37.2,7.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,5,アリエスキング,3,牡,5,Ｍデム,栗東 庄野,差し,58.0,460,-4,0,0,7,29.4,4,84.7,36.9,11.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,9,ポートデラメール,5,牝,4,団野,栗東 斉藤崇,逃げ,56.0,460,10,0,0,3,4.6,5,84.8,38.6,2.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,11,チュウワチーフ,6,牡,4,コレッ,栗東 小崎,先行,58.0,482,8,0,0,6,23.9,6,84.9,38.2,5.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,15,ゴルデールスカー,8,牡,6,幸,栗東 加藤公,先行,58.0,478,-2,0,0,15,174.1,7,85.1,37.6,8.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,7,ホウオウゴールド,4,牡,4,田山,美浦 栗田,差し,58.0,470,-2,0,0,12,66.0,8,85.1,37.2,9.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,10,モズタチアガレ,5,牡,4,西塚,栗東 中尾,逃げ,58.0,492,-6,0,0,14,84.6,9,85.4,39.1,4.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,1,スーパージョック,1,牡,4,松若,栗東 橋田,差し,58.0,498,-2,0,0,13,72.5,10,85.4,38.1,9.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,6,ゼロヴィジビリティ,3,牡,3,坂井,栗東 寺島,逃げ,55.0,504,-2,0,0,1,2.4,11,85.5,39.3,1.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,3,ヤマニンバロネス,2,牝,4,太宰,栗東 千田,追い込み,56.0,482,10,0,0,9,42.3,12,85.6,37.1,14.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,8,ジェミート,4,牡,4,角田和,栗東 四位,差し,58.0,492,-2,0,0,10,47.7,13,85.7,37.2,12.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,16,アレ,8,牡,5,川田,栗東 中内田,追い込み,58.0,508,-2,0,0,11,49.0,14,85.9,37.5,12.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,4,ステラスプレンダー,2,牝,5,国分優,栗東 石坂,追い込み,56.0,450,-6,0,0,16,201.2,15,86.0,37.5,15.0,2026-07-25,2勝クラス,2.0
9081,中京,1400,ダート,良,普通,フラット,2,モズケイスター,1,牡,4,柴田裕,栗東 高柳大,追い込み,58.0,480,0,0,0,5,17.4,16,86.9,37.9,16.0,2026-07-25,2勝クラス,2.0
9082,中京,2200,芝,良,普通,フラット,1,ミッキーゴールド,1,セ,4,西村淳,栗東 池江,逃げ,58.0,488,-10,0,0,2,3.3,1,130.5,34.0,2.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,10,サダムオプシス,8,牡,5,幸,栗東 平田,先行,58.0,478,-8,0,0,5,13.5,2,130.5,34.0,2.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,7,ハーツコンチェルト,6,牡,6,松山,美浦 武井,先行,58.0,514,0,0,0,3,4.3,3,130.8,34.0,4.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,9,ミュージシャン,7,牡,4,坂井,栗東 杉山晴,逃げ,58.0,484,8,0,0,1,2.5,4,131.0,34.6,1.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,3,リンフレスカンテ,3,牡,8,酒井,栗東 宮本,先行,58.0,444,-6,0,0,11,129.4,5,131.0,34.3,4.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,6,サトノクローク,6,牡,6,富田,栗東 橋口,差し,58.0,468,-12,0,0,6,19.1,6,131.0,34.1,7.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,11,ナムラフッカー,8,牡,5,田山,栗東 長谷川,差し,58.0,474,0,0,0,8,33.4,7,131.1,34.1,7.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,5,ウインデイジー,5,牝,5,松若,栗東 宮,追い込み,56.0,456,-6,0,0,4,11.1,8,131.2,34.0,10.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,2,エイカイマッケンロ,2,セ,7,西塚,栗東 藤原,差し,58.0,482,-6,0,0,9,67.8,9,131.9,35.2,4.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,4,タイセイフェリーク,4,牝,6,藤懸,美浦 青木,追い込み,56.0,424,-2,0,0,7,21.3,10,132.0,34.7,10.0,2026-07-25,3勝クラス,3.0
9082,中京,2200,芝,良,普通,フラット,8,メイショウソウタ,7,牡,5,菱田,栗東 岡田,追い込み,58.0,530,2,0,0,10,121.3,11,133.1,36.1,7.0,2026-07-25,3勝クラス,3.0
9078,中京,2000,芝,良,普通,フラット,8,ロードフィレール,8,牡,3,坂井,栗東 吉岡,逃げ,55.0,522,-2,0,0,1,2.1,1,118.3,33.2,1.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,1,スノースケープ,1,牝,3,川田,栗東 中内田,追い込み,53.0,466,4,0,0,2,3.1,2,118.9,32.9,7.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,2,サラコスティ,2,牡,4,松山,栗東 池添,先行,58.0,480,8,0,0,5,14.2,3,118.9,33.4,3.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,3,サンダーバード,3,牝,3,岩田望,栗東 武幸,逃げ,53.0,436,-6,0,0,6,18.8,4,119.3,34.0,2.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,6,アトレッタ,6,牡,3,幸,栗東 斉藤崇,差し,55.0,436,18,0,0,7,22.3,5,119.4,33.6,5.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,7,サイモンシャリオ,7,牡,3,松若,栗東 梅田,先行,55.0,482,-6,0,0,4,9.1,6,119.4,33.9,3.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,5,ブラックシャリマー,5,牡,3,コレッ,栗東 杉山晴,追い込み,55.0,506,2,0,0,3,5.4,7,119.5,33.6,7.0,2026-07-25,1勝クラス,1.0
9078,中京,2000,芝,良,普通,フラット,4,アンビアンス,4,牝,4,吉村,栗東 清水久,差し,56.0,450,-2,0,0,8,172.1,8,119.6,33.8,5.0,2026-07-25,1勝クラス,1.0
9744,中京,1400,ダート,良,普通,フラット,2,ルビドゥソレイユ,1,牝,3,岩田望,栗東 田中克,逃げ,53.0,502,28,0,0,1,2.6,1,84.3,37.4,4.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,9,リンゲルブルーメ,5,牝,4,川端,栗東 佐藤悠,逃げ,53.0,490,-4,0,0,13,169.3,2,84.8,38.2,2.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,12,ダンシングドール,6,牝,3,森田,栗東 牧田,追い込み,50.0,464,10,0,0,2,5.2,3,84.8,36.8,13.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,4,ナムラティアラ,2,牝,3,西塚,栗東 牧田,先行,53.0,462,-12,0,0,11,141.2,4,85.1,37.9,7.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,13,ヴァカンツァ,7,牝,4,角田和,栗東 高橋亮,差し,56.0,494,10,0,0,9,26.0,5,85.1,37.7,10.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,14,イーブンベター,7,牝,4,国分恭,栗東 牧浦,差し,56.0,434,-2,0,0,6,10.2,6,85.2,37.8,11.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,1,ワイズギャング,1,牝,3,長岡,栗東 河嶋,先行,53.0,454,6,0,0,4,6.4,7,85.8,38.6,7.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,16,ステライヴ,8,牝,3,西村淳,栗東 杉山晴,逃げ,53.0,488,6,0,0,3,6.2,8,85.9,39.1,3.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,11,ミスヘンリー,6,牝,3,幸,栗東 羽月,先行,53.0,430,-2,0,0,10,83.3,9,86.2,39.2,4.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,10,ニーナバイリッカ,5,牝,4,永島,栗東 松下,追い込み,54.0,430,-4,0,0,12,159.8,10,86.4,38.4,15.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,7,オブシディアーナ,4,牝,4,吉村,栗東 池添,逃げ,56.0,470,-6,0,0,8,23.6,11,86.4,39.9,1.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,6,ルクスコスモス,3,牝,4,松山,栗東 高橋一,差し,56.0,454,-12,0,0,5,9.3,12,86.5,39.3,7.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,5,テーオーアンジェラ,3,牝,3,国分優,栗東 梅田,差し,53.0,458,12,0,0,14,237.0,13,86.6,39.2,11.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,3,リカード,2,牝,4,コレッ,栗東 加藤公,先行,56.0,524,7,0,0,7,21.0,14,86.7,39.8,4.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,8,ラウルベア,4,牝,4,富田,栗東 柴田,追い込み,56.0,448,0,0,0,16,462.6,15,86.9,39.2,13.0,2026-07-25,未勝利,0.0
9744,中京,1400,ダート,良,普通,フラット,15,ドレドレ,8,牝,3,秋山稔,栗東 井上,追い込み,53.0,450,-15,0,0,15,268.5,16,87.1,38.7,15.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,12,リヒトミューレ,8,牡,3,吉村,栗東 中村,逃げ,55.0,510,6,0,0,5,7.9,1,114.6,38.9,2.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,13,サイモンゼスト,8,牡,3,酒井,栗東 谷,逃げ,55.0,500,2,0,0,3,6.5,2,114.7,39.3,1.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,9,アスクチャンスマン,6,牡,3,川田,栗東 梅田,先行,55.0,442,-2,0,0,1,2.5,3,114.8,38.4,6.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,6,ステイクオール,5,セ,4,岩田望,栗東 上村,差し,58.0,480,2,0,0,6,11.7,4,115.4,38.5,9.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,4,インシオン,4,牡,3,西塚,栗東 藤原,先行,55.0,540,12,0,0,7,11.9,5,115.5,39.3,5.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,3,ルルフィーユ,3,牝,5,永島,栗東 谷,先行,54.0,468,-6,0,0,8,182.2,6,115.5,39.4,4.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,2,ガウラディスコ,2,牡,3,松山,栗東 高柳大,逃げ,55.0,564,2,0,0,2,3.9,7,115.6,40.0,2.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,11,リアルペガサス,7,牡,5,国分優,栗東 大橋,差し,58.0,460,0,0,0,10,225.3,8,116.3,39.9,7.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,8,タマモヒロイン,6,牝,3,長岡,栗東 緒方,差し,53.0,444,2,0,0,11,233.4,9,116.5,39.8,8.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,10,ブルーストレイル,7,牡,5,城戸,栗東 荒川,追い込み,58.0,462,-8,0,0,12,350.2,10,116.9,39.9,9.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,1,ミランド,1,牡,3,西村淳,栗東 小林,追い込み,55.0,452,2,0,0,4,7.1,11,117.1,40.1,12.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,5,タイセイフリーデン,4,牡,3,森田,栗東 大橋,追い込み,52.0,482,5,0,0,9,217.6,12,119.7,43.1,11.0,2026-07-25,未勝利,0.0
9653,中京,1800,ダート,良,普通,フラット,7,コルヴァス,5,牡,3,坂井,栗東 矢作,追い込み,55.0,0,0,0,0,0,0.0,99,,,,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,3,ルージュスプリヤ,3,牝,3,森田,栗東 斉藤崇,逃げ,50.0,446,0,0,0,1,1.5,1,67.6,33.4,1.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,7,ケールハイム,7,牝,3,坂井,栗東 福永,先行,53.0,454,12,0,0,2,2.8,2,67.8,33.2,4.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,2,ベランジェール,2,牝,5,Ｍデム,栗東 西村,追い込み,56.0,478,2,0,0,5,29.0,3,67.9,33.0,7.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,5,ニシノトリビュート,5,牡,3,田山,栗東 新谷,差し,54.0,498,4,0,0,3,9.3,4,68.2,33.6,4.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,1,フェブリノ,1,牝,3,松若,栗東 加藤公,差し,53.0,402,0,0,0,8,43.1,5,68.2,33.7,4.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,4,アウクソー,4,牝,6,秋山稔,栗東 平田,逃げ,56.0,436,0,0,0,6,30.3,6,68.4,34.0,2.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,8,ビーグラッド,8,牝,5,幸,栗東 岡田,先行,56.0,448,0,0,0,4,22.5,7,68.4,34.0,2.0,2026-07-25,未勝利,0.0
9083,中京,1200,芝,良,普通,フラット,6,サヨノパララックス,6,牡,3,菱田,栗東 羽月,追い込み,55.0,434,2,0,0,7,31.0,8,68.5,33.6,7.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,3,ムーンライトダイヤ,2,牝,3,秋山稔,栗東 河嶋,差し,55.0,414,-2,0,0,5,9.7,1,92.4,33.7,12.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,4,ビッグヒーロー,2,牡,3,川田,栗東 福永,逃げ,57.0,486,-6,0,0,2,3.4,2,92.5,34.8,3.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,8,ララディアーブル,4,牡,3,松山,栗東 松下,差し,57.0,470,-6,0,0,4,7.2,3,92.5,34.3,9.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,10,レインボーステート,5,牡,3,坂井,栗東 茶木,差し,57.0,442,0,0,0,3,6.6,4,92.6,34.2,10.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,1,オースミサイファー,1,牡,3,幸,栗東 宮本,先行,57.0,474,-2,0,0,11,60.0,5,92.9,35.0,7.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,7,アスクブームキセキ,4,牡,3,西塚,栗東 藤原,先行,57.0,462,2,0,0,9,43.8,6,93.0,34.9,8.0,2026-07-25,未勝利,0.0
9080,中京,1600,芝,良,普通,フラット,16,ラミエルノムスコ,8,牡,3,岩田望,栗東 千田,先行,57.0,480,-8,0,0,6,13.2,7,93.1,35.3,5.0,2026-07-25,未勝利,0.0
